,x,y
675,2.749999999999856,0.3816609920524647
676,2.759999999999856,0.37239903942518926
677,2.7699999999998557,0.3630998472043028
678,2.7799999999998555,0.3537643453012781
679,2.7899999999998553,0.34439346725852593
680,2.799999999999855,0.3349881501560415
681,2.809999999999855,0.3255493345176973
682,2.8199999999998546,0.3160779642171916
683,2.8299999999998544,0.30657498638366154
684,2.839999999999854,0.29704135130697146
685,2.849999999999854,0.28747801234268433
686,2.8599999999998538,0.2778859258167271
687,2.8699999999998536,0.2682660509297591
688,2.8799999999998533,0.2586193496612524
689,2.889999999999853,0.24894678667329495
690,2.899999999999853,0.23924932921412514
691,2.9099999999998527,0.2295279470214077
692,2.9199999999998525,0.21978361222526077
693,2.9299999999998523,0.21001729925104373
694,2.939999999999852,0.20022998472191542
695,2.949999999999852,0.19042264736117268
696,2.9599999999998516,0.18059626789437883
697,2.9699999999998514,0.1707518289512919
698,2.979999999999851,0.1608903149676026
699,2.989999999999851,0.15101271208649134
